trial_id,global_seed,scene_id,scene_seed,ik_method,trial_seed,success,solve_time,iterations,position_error,orientation_error,condition_number,q_solution,message
31,42,scene_01_single_box,20260526,lm,12073,True,0.0005159380016266368,10,0.008147284662887461,0.0,2.2479861527855918,"[-2.899791,-1.497211,1.641315,-1.5387847,-1.8908894,0.022778514]",converged
32,42,scene_01_single_box,20260526,lm,12074,True,0.0005103959992993623,10,0.008053899282059275,0.0,2.257725318852137,"[-2.8962246,-1.5020911,1.6546392,-1.5740507,-1.9097195,0.0064155063]",converged
33,42,scene_01_single_box,20260526,lm,12075,True,0.0005016069990233518,10,0.010398935495955487,0.0,2.2473417425639557,"[-2.8944607,-1.504137,1.6540717,-1.5580427,-1.9145768,0.039888848]",converged
34,42,scene_01_single_box,20260526,lm,12076,True,0.0005147960000613239,10,0.009232700921879965,0.0,2.2580001339146487,"[-2.892416,-1.5056096,1.6613781,-1.5846308,-1.9283845,0.0048339502]",converged
35,42,scene_01_single_box,20260526,lm,12077,True,0.0005009179985790979,10,0.009924003554730268,0.0,2.240903002292374,"[-2.8932465,-1.4969333,1.6412193,-1.5267122,-1.9214338,-0.0075809548]",converged
36,42,scene_01_single_box,20260526,lm,12078,True,0.0005113500010338612,10,0.007732792975526289,0.0,2.242437483186025,"[-2.8951783,-1.4891935,1.6294739,-1.509287,-1.9153666,0.022255181]",converged
37,42,scene_01_single_box,20260526,lm,12079,True,0.0005171570010134019,10,0.008156748211967853,0.0,2.2559026589441347,"[-2.8991196,-1.5025688,1.6525162,-1.568601,-1.8949612,-0.0087655489]",converged
38,42,scene_01_single_box,20260526,lm,12080,True,0.0005094049993203953,10,0.007600808403667796,0.0,2.2534556537555654,"[-2.8986152,-1.4982303,1.6452995,-1.5528391,-1.8979207,-0.0074729629]",converged
39,42,scene_01_single_box,20260526,lm,12081,True,0.0005061570009274874,10,0.008950647184538224,0.0,2.257620379416105,"[-2.892274,-1.5041328,1.6584682,-1.5789943,-1.9301519,0.0039950267]",converged
40,42,scene_01_single_box,20260526,lm,12082,True,0.0004986019994248636,10,0.009329446706258602,0.0,2.2442701531360942,"[-2.9031121,-1.501032,1.6446391,-1.5400168,-1.8713722,-0.022263918]",converged
41,42,scene_01_single_box,20260526,lm,12083,True,0.0006031829980202019,10,0.009980271020622657,0.0,2.251322625454167,"[-2.8999065,-1.507299,1.6580449,-1.5718083,-1.885766,0.015941083]",converged
42,42,scene_01_single_box,20260526,lm,12084,True,0.0006747560000803787,10,0.008986910194123862,0.0,2.258727248075336,"[-2.8911662,-1.5045702,1.6604829,-1.583562,-1.9365042,0.026778016]",converged
43,42,scene_01_single_box,20260526,lm,12085,True,0.0004941219995089341,10,0.008516787260639931,0.0,2.252920545221004,"[-2.8940307,-1.4998204,1.649777,-1.5582782,-1.9207933,-0.0074164347]",converged
44,42,scene_01_single_box,20260526,lm,12086,True,0.0004923250016872771,10,0.010104566440606798,0.0,2.2475421033572336,"[-2.8976332,-1.504355,1.65313,-1.5576762,-1.8981284,0.016222284]",converged
45,42,scene_01_single_box,20260526,lm,12087,True,0.0006111439979576971,10,0.008716641803619569,0.0,2.2568216690198657,"[-2.8984255,-1.5052801,1.657401,-1.5779702,-1.8979077,0.020853849]",converged
46,42,scene_01_single_box,20260526,lm,12088,True,0.0005440940003609285,10,0.009797061213914318,0.0,2.2480043336395736,"[-2.8909057,-1.5004638,1.6503037,-1.5511937,-1.93473,-0.0088528672]",converged
47,42,scene_01_single_box,20260526,lm,12089,True,0.000551739998627454,10,0.008431077647652276,0.0,2.2498124369163346,"[-2.8975737,-1.4988587,1.6453033,-1.5474153,-1.9029172,0.010329999]",converged
48,42,scene_01_single_box,20260526,lm,12090,True,0.0005050219988333993,10,0.007576165422458372,0.0,2.2539569714351084,"[-2.8975179,-1.4980599,1.6461055,-1.5545737,-1.9043342,0.011775391]",converged
49,42,scene_01_single_box,20260526,lm,12091,True,0.0006231590014067478,10,0.007084236380531126,0.0,2.252377995406512,"[-2.8997341,-1.4956128,1.6406568,-1.5438249,-1.8917581,-0.015811643]",converged
0,42,scene_01_single_box,20260526,scipy_baseline,13042,True,0.005642013999022311,25,2.013838059209299e-09,0.0,3.007820988475158,"[-3.1559748,-1.0679306,1.4388649,1.0946568,-0.38348519,-0.55562438]",`gtol` termination condition is satisfied.
1,42,scene_01_single_box,20260526,scipy_baseline,13043,True,0.00881599900094443,32,2.7939864056499623e-10,0.0,2.3401741332155113,"[-3.0908995,-1.4941429,1.6337372,0.036439886,0.90330463,3.3133216]",`gtol` termination condition is satisfied.
2,42,scene_01_single_box,20260526,scipy_baseline,13044,True,0.0061918060018797405,30,3.2742781663972324e-10,0.0,2.3368467515417066,"[-3.1590767,-1.4383124,1.5952394,-0.050137402,0.34274869,1.3059074]",`gtol` termination condition is satisfied.
3,42,scene_01_single_box,20260526,scipy_baseline,13045,True,0.005311871998856077,24,5.369499602403957e-09,0.0,2.8837778949130914,"[-3.1609479,-1.0736737,1.5166196,1.3404224,-0.31578828,0.019261883]",`gtol` termination condition is satisfied.
4,42,scene_01_single_box,20260526,scipy_baseline,13046,True,0.006218108002940426,28,8.182677616246562e-10,0.0,2.452089178819617,"[-3.1180029,-1.0860551,1.7216125,2.7654419,0.72495954,-0.080812591]",`gtol` termination condition is satisfied.
5,42,scene_01_single_box,20260526,scipy_baseline,13047,True,0.0087258550011029,32,1.0619293967139503e-12,0.0,2.6212711993848243,"[-5.3872745,-3.251528,1.7132048,1.8138714,-0.30086192,-0.29141853]",`gtol` termination condition is satisfied.
6,42,scene_01_single_box,20260526,scipy_baseline,13048,True,0.008212209002522286,31,2.440258340124799e-09,0.0,3.311995138673231,"[-2.8010191,-0.93930301,1.2021937,0.94565954,-2.5612799,1.727701]",`gtol` termination condition is satisfied.
7,42,scene_01_single_box,20260526,scipy_baseline,13049,True,0.005330003001290606,24,3.3206685377259167e-09,0.0,2.2992600541516413,"[-2.8255302,-1.4502477,1.6326618,-1.4928281,-2.3600925,1.7989692]",`gtol` termination condition is satisfied.
8,42,scene_01_single_box,20260526,scipy_baseline,13050,True,0.005560917001275811,30,5.550802636549136e-10,0.0,2.2295972222441125,"[-2.7949167,-1.2516453,1.341288,-0.48819069,-2.6215925,-3.9653909]",`gtol` termination condition is satisfied.
9,42,scene_01_single_box,20260526,scipy_baseline,13051,True,0.006948219001060352,30,7.455023293704568e-11,0.0,2.934060549102696,"[-3.1483457,-1.055379,1.4895993,1.2063722,-0.46973354,-1.3737563]",`gtol` termination condition is satisfied.
10,42,scene_01_single_box,20260526,scipy_baseline,13052,True,0.007727579999482259,36,9.210371062514681e-09,0.0,2.34124915509827,"[-3.1522102,-1.4376324,1.5876072,0.023647716,0.42804858,0.9432494]",`xtol` termination condition is satisfied.
11,42,scene_01_single_box,20260526,scipy_baseline,13053,True,0.005708807999326382,25,1.2208965245150252e-09,0.0,2.7385587515809044,"[-3.0824753,-1.0914352,1.2013057,0.13621958,-0.9539483,-0.14427912]",`gtol` termination condition is satisfied.
12,42,scene_01_single_box,20260526,scipy_baseline,13054,True,0.006344879999232944,30,1.0060536021833457e-10,0.0,2.4186298305720766,"[-3.1347694,-1.5367324,1.7408696,-0.38490595,0.59547926,2.033111]",`gtol` termination condition is satisfied.
13,42,scene_01_single_box,20260526,scipy_baseline,13055,True,0.009602058002201375,43,3.742510118954901e-09,0.0,2.6596435655673645,"[-5.3929578,-3.2420323,1.69585,1.7164437,-0.38019391,-0.0081040526]",`gtol` termination condition is satisfied.
14,42,scene_01_single_box,20260526,scipy_baseline,13056,True,0.007194765999884112,29,1.0782402062447816e-08,0.0,2.338319379176944,"[-3.1575694,-1.4427618,1.6000097,-0.053762868,0.36308195,2.0599493]",`gtol` termination condition is satisfied.
15,42,scene_01_single_box,20260526,scipy_baseline,13057,True,0.0067775170027744025,32,5.1500835167982284e-14,0.0,2.4395842533485945,"[-2.7999446,-1.4762226,1.8471547,-2.2237819,-2.5714826,4.4630862]",`gtol` termination condition is satisfied.
16,42,scene_01_single_box,20260526,scipy_baseline,13058,True,0.006417879998480203,27,4.499179145800811e-10,0.0,2.7316954612529747,"[-5.3855336,-3.2266021,1.6290735,1.6398033,-0.27220373,0.99072555]",`gtol` termination condition is satisfied.
17,42,scene_01_single_box,20260526,scipy_baseline,13059,True,0.006329323998215841,30,4.141920331652507e-09,0.0,2.235084386803456,"[-2.7696164,-1.3986597,1.6120774,-0.93087528,-3.0906959,-4.9120502]",`gtol` termination condition is satisfied.
18,42,scene_01_single_box,20260526,scipy_baseline,13060,True,0.007115329000953352,33,1.499358755823772e-08,0.0,2.724956377369456,"[-3.1709676,-1.2044258,1.3899438,0.72316443,0.076264876,-0.98108845]",`gtol` termination condition is satisfied.
19,42,scene_01_single_box,20260526,scipy_baseline,13061,True,0.008392675998038612,36,5.051110243533995e-11,0.0,2.8543323241086664,"[-3.1318699,-1.0416102,1.5318302,1.2568347,-0.61944678,-0.17672817]",`gtol` termination condition is satisfied.
20,42,scene_01_single_box,20260526,scipy_baseline,13062,True,0.006235519002075307,31,4.3816674085602455e-09,0.0,2.367091949959733,"[-3.1698077,-1.3522709,1.5017416,0.13923325,0.12879478,-0.89634589]",`gtol` termination condition is satisfied.
21,42,scene_01_single_box,20260526,scipy_baseline,13063,True,0.005935871999099618,30,6.133570987239382e-12,0.0,2.341952464982129,"[-3.1343992,-1.4556891,1.5984983,0.062762063,0.5985847,-1.0248508]",`gtol` termination condition is satisfied.
22,42,scene_01_single_box,20260526,scipy_baseline,13064,True,0.009204301997669972,25,1.8557696276532916e-08,0.0,2.1989672037350925,"[-2.7715643,-1.3625855,1.5360696,-0.77057562,-2.9905777,-6.2828758]",`xtol` termination condition is satisfied.
23,42,scene_01_single_box,20260526,scipy_baseline,13065,True,0.006742982001014752,33,9.866268431767484e-09,0.0,2.320915546301551,"[-3.1509084,-1.2777162,1.4061948,-0.12043233,-0.44249132,-0.29027414]",`gtol` termination condition is satisfied.
24,42,scene_01_single_box,20260526,scipy_baseline,13066,True,0.005571650999627309,23,1.3849565575267518e-11,0.0,3.2464763337621627,"[-2.7976849,-0.9394607,1.2343767,1.0451904,-2.5934904,-1.6714692]",`gtol` termination condition is satisfied.
25,42,scene_01_single_box,20260526,scipy_baseline,13067,True,0.006767530998331495,35,4.747566633151833e-09,0.0,2.5185816177057863,"[-5.3800104,-3.2850343,1.7818041,2.1143033,-0.14960491,-0.0093109977]",`gtol` termination condition is satisfied.
26,42,scene_01_single_box,20260526,scipy_baseline,13068,True,0.007104270996933337,31,6.536100594700092e-10,0.0,3.0168971784759933,"[-3.1559359,-1.0860315,1.3784321,0.86339157,-0.38397049,0.95043047]",`gtol` termination condition is satisfied.
27,42,scene_01_single_box,20260526,scipy_baseline,13069,True,0.007350124000367941,36,1.4342195178015457e-14,0.0,2.495139401356354,"[-3.1209596,-1.5746731,1.8283358,-0.62589339,0.70353049,2.2136183]",`gtol` termination condition is satisfied.
28,42,scene_01_single_box,20260526,scipy_baseline,13070,True,0.0074438800002099015,35,6.226377007624659e-10,0.0,2.441750567666002,"[-3.140851,-1.309933,1.4246111,0.62128666,0.54232013,-0.010688671]",`gtol` termination condition is satisfied.
29,42,scene_01_single_box,20260526,scipy_baseline,13071,True,0.007772065000608563,33,2.9604611441845682e-09,0.0,3.048766284301317,"[-2.8319972,-0.92303283,1.3148704,1.1216466,-2.3138766,1.3947895]",`gtol` termination condition is satisfied.
30,42,scene_01_single_box,20260526,scipy_baseline,13072,True,0.005931093997787684,31,1.3476797167482705e-09,0.0,2.5612019637838426,"[-3.116242,-1.591042,1.9103208,-0.91654337,0.73749139,-1.1113365]",`gtol` termination condition is satisfied.
31,42,scene_01_single_box,20260526,scipy_baseline,13073,True,0.008021816000109538,40,7.830401944164244e-09,0.0,2.39733617810944,"[-3.1362177,-1.5224535,1.7127689,-0.30032744,0.58319735,1.8274218]",`gtol` termination condition is satisfied.
32,42,scene_01_single_box,20260526,scipy_baseline,13074,True,0.007876595998823177,39,4.66416939685838e-09,0.0,2.804612161789693,"[-3.1539373,-1.0709778,1.5672445,1.4129344,-0.40816449,2.2500264]",`gtol` termination condition is satisfied.
33,42,scene_01_single_box,20260526,scipy_baseline,13075,True,0.008692143997905077,46,7.518151552593563e-09,0.0,2.2733895062638094,"[-3.1696122,-1.4323953,1.5982489,-0.48363766,-0.13566751,-0.8427591]",`gtol` termination condition is satisfied.
34,42,scene_01_single_box,20260526,scipy_baseline,13076,True,0.007450529999914579,31,5.862372750954941e-12,0.0,2.5023583664188997,"[-3.1332394,-1.1644925,1.8513516,1.9420554,-0.60822566,2.0928136]",`gtol` termination condition is satisfied.
35,42,scene_01_single_box,20260526,scipy_baseline,13077,True,0.006468601000960916,32,8.501525258646382e-09,0.0,2.9089414121296273,"[-5.3881314,-3.2080844,1.5336292,1.3844499,-0.31404424,0.49429121]",`gtol` termination condition is satisfied.
36,42,scene_01_single_box,20260526,scipy_baseline,13078,True,0.007316088998777559,24,5.720788957421126e-09,0.0,2.2332273622409864,"[-2.844043,-1.4042332,1.5240488,-1.2272171,-2.2326897,3.6419613]",`gtol` termination condition is satisfied.
37,42,scene_01_single_box,20260526,scipy_baseline,13079,True,0.007481021999410586,35,1.1809218085576665e-11,0.0,2.39700655036415,"[-3.1610908,-1.3490534,1.4877288,0.31490097,0.31363781,-0.46717297]",`gtol` termination condition is satisfied.
38,42,scene_01_single_box,20260526,scipy_baseline,13080,True,0.008621615001175087,42,2.8024343986108986e-09,0.0,2.5555095303785977,"[-3.1697151,-1.2616647,1.4202017,0.52281779,0.1320934,-1.9519279]",`gtol` termination condition is satisfied.
39,42,scene_01_single_box,20260526,scipy_baseline,13081,True,0.01061358000151813,43,1.1835127457705708e-12,0.0,2.3905248825919188,"[-3.1339922,-1.5177495,1.7019198,-0.25699259,0.60198256,-1.5197681]",`gtol` termination condition is satisfied.
40,42,scene_01_single_box,20260526,scipy_baseline,13082,True,0.007188895000581397,34,1.237742020357034e-09,0.0,2.7615401876533885,"[-3.1558742,-1.0778823,1.5924422,1.4824484,-0.38473821,2.2562056]",`gtol` termination condition is satisfied.
41,42,scene_01_single_box,20260526,scipy_baseline,13083,True,0.00709011200160603,34,8.537984401139499e-11,0.0,2.715113226011191,"[-5.3831345,-3.2289419,1.6317047,1.6803229,-0.22706831,0.0036072629]",`gtol` termination condition is satisfied.
42,42,scene_01_single_box,20260526,scipy_baseline,13084,True,0.007282372996996855,36,3.2210252416570784e-10,0.0,2.8364664798842965,"[-3.1473402,-1.1170075,1.3256918,0.52077615,-0.48003844,1.2981455]",`gtol` termination condition is satisfied.
43,42,scene_01_single_box,20260526,scipy_baseline,13085,True,0.0056381980029982515,27,3.741883351120215e-10,0.0,2.7743443135464303,"[-2.769521,-1.0723832,1.1981884,0.67003267,-3.1015673,1.7584085]",`gtol` termination condition is satisfied.
44,42,scene_01_single_box,20260526,scipy_baseline,13086,True,0.007531251998443622,26,8.274644683622463e-14,0.0,2.3306047263904786,"[-2.8601139,-1.4938898,1.6920573,-1.7188478,-2.1319094,-4.6633106]",`gtol` termination condition is satisfied.
45,42,scene_01_single_box,20260526,scipy_baseline,13087,True,0.005049931998655666,20,4.961429131075428e-09,0.0,3.059497792098759,"[-2.8280512,-0.92431389,1.3109124,1.1238866,-2.3418262,1.3676038]",`gtol` termination condition is satisfied.
46,42,scene_01_single_box,20260526,scipy_baseline,13088,True,0.00629169699823251,29,3.4385583769192245e-09,0.0,2.7202974873675303,"[-3.1429744,-1.0727391,1.6257392,1.4837862,-0.52266497,-3.147972]",`gtol` termination condition is satisfied.
47,42,scene_01_single_box,20260526,scipy_baseline,13089,True,0.0060664539996651,28,7.502529526870541e-11,0.0,2.5329932999440032,"[-3.1707721,-1.2665195,1.4254154,0.46120447,0.087351692,-2.3643482]",`gtol` termination condition is satisfied.
48,42,scene_01_single_box,20260526,scipy_baseline,13090,True,0.006551188002049457,31,2.9285017777984925e-10,0.0,2.7694970983232903,"[-3.1550672,-1.076114,1.5881108,1.4671509,-0.39465678,-0.52640759]",`gtol` termination condition is satisfied.
49,42,scene_01_single_box,20260526,scipy_baseline,13091,True,0.005720482000469929,25,2.9376501253376635e-09,0.0,2.842279620353484,"[-3.1571064,-1.0711719,1.5432202,1.3774518,-0.36911514,0.49494534]",`gtol` termination condition is satisfied.
0,42,scene_02_multi_obstacles,20260527,pinv,20042,True,0.0012768429987772834,19,0.00959425965158693,0.0,2.3627581227665497,"[-3.8096748,-1.5266448,1.6493444,-1.4176306,-2.7660468,-0.0030680921]",converged
1,42,scene_02_multi_obstacles,20260527,pinv,20043,True,0.001380074998451164,20,0.004350707035383049,0.0,2.3903946589960983,"[-3.8089881,-1.5170084,1.6415815,-1.4278581,-2.7859852,-0.0043712434]",converged
2,42,scene_02_multi_obstacles,20260527,pinv,20044,True,0.0012626829993678257,19,0.010686210417186426,0.0,2.3715624417979484,"[-3.8080201,-1.5334946,1.6698301,-1.4640333,-2.7904749,0.00074684173]",converged
3,42,scene_02_multi_obstacles,20260527,pinv,20045,True,0.0013482909998856485,19,0.010112175764454483,0.0,2.3644940529680305,"[-3.8084475,-1.5288542,1.6564918,-1.4265231,-2.783347,0.032914578]",converged
4,42,scene_02_multi_obstacles,20260527,pinv,20046,True,0.0011875179989147,19,0.006363279806128532,0.0,2.3749187273068992,"[-3.8141,-1.5214537,1.6343837,-1.4306826,-2.7141726,0.01588429]",converged
5,42,scene_02_multi_obstacles,20260527,pinv,20047,True,0.0012556440015032422,19,0.008302128099292354,0.0,2.370101916065844,"[-3.8117903,-1.5258531,1.6458496,-1.4352773,-2.7401368,-0.0084807993]",converged
6,42,scene_02_multi_obstacles,20260527,pinv,20048,True,0.001176454999949783,19,0.00702136784342268,0.0,2.3834282620027016,"[-3.8097319,-1.5251157,1.6535339,-1.4548713,-2.7706741,0.008207764]",converged
7,42,scene_02_multi_obstacles,20260527,pinv,20049,True,0.0012258649985597003,19,0.011614733293102504,0.0,2.356018997916121,"[-3.8070382,-1.5304734,1.660223,-1.4111996,-2.8026962,-0.0079011161]",converged
8,42,scene_02_multi_obstacles,20260527,pinv,20050,True,0.0011990049970336258,19,0.007386720492056349,0.0,2.3750909069028445,"[-3.8114738,-1.5241722,1.6447762,-1.4365038,-2.7462562,0.010292231]",converged
9,42,scene_02_multi_obstacles,20260527,pinv,20051,True,0.00119239899868262,19,0.004681934121471026,0.0,2.3922189555940063,"[-3.8157955,-1.5232913,1.6417036,-1.4821865,-2.6968476,0.013906513]",converged
10,42,scene_02_multi_obstacles,20260527,pinv,20052,True,0.0012170199988759123,19,0.004970150401189115,0.0,2.386336761634662,"[-3.8137637,-1.5205255,1.6378015,-1.451205,-2.7208,-0.00040516669]",converged
11,42,scene_02_multi_obstacles,20260527,pinv,20053,True,0.0012388579998514615,19,0.009161840597844808,0.0,2.365452287910117,"[-3.8092686,-1.5259129,1.6494704,-1.4177213,-2.7730564,0.012280808]",converged
12,42,scene_02_multi_obstacles,20260527,pinv,20054,True,0.001228045999596361,19,0.0072487833489992895,0.0,2.3780326310840985,"[-3.8113855,-1.52486,1.6471365,-1.4452892,-2.7479076,0.0052456991]",converged
13,42,scene_02_multi_obstacles,20260527,pinv,20055,True,0.0012178190008853562,19,0.008327658901012929,0.0,2.3788867033145222,"[-3.8113663,-1.5294077,1.6568837,-1.470036,-2.7465625,0.01085736]",converged
14,42,scene_02_multi_obstacles,20260527,pinv,20056,True,0.0011827269991044886,19,0.010102399086633759,0.0,2.3627610482668864,"[-3.8077469,-1.5277603,1.655323,-1.4146451,-2.7944773,0.0054912867]",converged
15,42,scene_02_multi_obstacles,20260527,pinv,20057,True,0.001231979997101007,19,0.006798672231087915,0.0,2.3731262198176544,"[-3.812034,-1.5212086,1.6373469,-1.420406,-2.7395456,0.070178161]",converged
16,42,scene_02_multi_obstacles,20260527,pinv,20058,True,0.001183475997095229,19,0.00681424343163535,0.0,2.381397047619464,"[-3.813097,-1.5255516,1.6466865,-1.4613598,-2.7265782,-0.011577815]",converged
17,42,scene_02_multi_obstacles,20260527,pinv,20059,True,0.0012063699978170916,19,0.008503043831074098,0.0,2.3714715222507015,"[-3.810731,-1.5266919,1.6497878,-1.4382543,-2.7541862,0.029299681]",converged
18,42,scene_02_multi_obstacles,20260527,pinv,20060,True,0.0012151600021752529,19,0.00787874408407268,0.0,2.3769540093794475,"[-3.8122139,-1.5273182,1.6505625,-1.4586912,-2.73571,-0.025346882]",converged
19,42,scene_02_multi_obstacles,20260527,pinv,20061,True,0.0012212450019433163,19,0.008440881194684833,0.0,2.3683381988071806,"[-3.8076636,-1.5235627,1.6489212,-1.405994,-2.7976713,0.0023116026]",converged
20,42,scene_02_multi_obstacles,20260527,pinv,20062,True,0.0013363929974730127,19,0.006806242712749975,0.0,2.3798617958872264,"[-3.8133509,-1.5250228,1.6445629,-1.4561237,-2.7232036,0.019690273]",converged
21,42,scene_02_multi_obstacles,20260527,pinv,20063,True,0.001208870999107603,19,0.011751041899627659,0.0,2.3538995677617764,"[-3.8066526,-1.5299626,1.6593591,-1.4029278,-2.807932,0.0013176359]",converged
22,42,scene_02_multi_obstacles,20260527,pinv,20064,True,0.0011984860029770061,19,0.004980133635849765,0.0,2.389804559604143,"[-3.8144885,-1.5225338,1.6418382,-1.4704243,-2.7122172,-0.024298547]",converged
23,42,scene_02_multi_obstacles,20260527,pinv,20065,True,0.0011948520004807506,19,0.009471908430792222,0.0,2.3648851485746407,"[-3.8083299,-1.5265846,1.6517693,-1.4137128,-2.7873902,0.0092714916]",converged
24,42,scene_02_multi_obstacles,20260527,pinv,20066,True,0.001276250997761963,20,0.004308116377280884,0.0,2.3963017591258424,"[-3.8066013,-1.5178622,1.6510718,-1.4368427,-2.8225095,0.0046272499]",converged
25,42,scene_02_multi_obstacles,20260527,pinv,20067,True,0.0014310099977592472,19,0.005260354463532861,0.0,2.3929334404779845,"[-3.8134996,-1.5243213,1.6485423,-1.4840028,-2.7239388,0.0027775734]",converged
26,42,scene_02_multi_obstacles,20260527,pinv,20068,True,0.001313266999204643,19,0.009108727126715727,0.0,2.377026453803887,"[-3.8101987,-1.5309682,1.6617121,-1.4702252,-2.7610966,0.0058629904]",converged
27,42,scene_02_multi_obstacles,20260527,pinv,20069,True,0.0012509029984357767,20,0.004743187478666957,0.0,2.395370571636671,"[-3.8057475,-1.5186518,1.654827,-1.4360705,-2.8361737,0.013560022]",converged
28,42,scene_02_multi_obstacles,20260527,pinv,20070,True,0.0012378310020721983,19,0.007377047523895272,0.0,2.380133090179963,"[-3.8102921,-1.5255207,1.6518735,-1.4509388,-2.7624861,-0.0097517798]",converged
29,42,scene_02_multi_obstacles,20260527,pinv,20071,True,0.0011817409977084026,19,0.007685862041897059,0.0,2.380228046818099,"[-3.8102725,-1.5267552,1.6544146,-1.4573713,-2.7618953,0.0020228565]",converged
30,42,scene_02_multi_obstacles,20260527,pinv,20072,True,0.0011879480007337406,19,0.0080777257396194,0.0,2.3767970168569286,"[-3.8136142,-1.5288792,1.6512202,-1.4702041,-2.7176725,0.0098188773]",converged
31,42,scene_02_multi_obstacles,20260527,pinv,20073,True,0.001192854000692023,19,0.006627354921969668,0.0,2.3753765251374768,"[-3.8106841,-1.5207807,1.6398289,-1.4188369,-2.7576626,0.012539284]",converged
32,42,scene_02_multi_obstacles,20260527,pinv,20074,True,0.0012553300002764445,19,0.006056102050680241,0.0,2.3836568434399688,"[-3.8144101,-1.5242302,1.6428551,-1.4644903,-2.7111327,0.0065839725]",converged
33,42,scene_02_multi_obstacles,20260527,pinv,20075,True,0.0012299359987082426,19,0.008149608475084339,0.0,2.3646135306009164,"[-3.8125754,-1.5232521,1.6371967,-1.4131296,-2.7303184,-0.052309951]",converged
34,42,scene_02_multi_obstacles,20260527,pinv,20076,True,0.0015781820002302993,19,0.0057605238451280665,0.0,2.3836834525973054,"[-3.8089816,-1.519853,1.6447632,-1.4270989,-2.7834741,0.020256101]",converged
35,42,scene_02_multi_obstacles,20260527,pinv,20077,True,0.0011894800009031314,19,0.0049487535782994085,0.0,2.3871561020503225,"[-3.8124661,-1.5200952,1.6391599,-1.4457365,-2.7379099,0.0042892355]",converged
36,42,scene_02_multi_obstacles,20260527,pinv,20078,True,0.0016277750000881497,19,0.010795219951536261,0.0,2.368212254573481,"[-3.805701,-1.5315514,1.66943,-1.4363048,-2.8267966,0.014294385]",converged
37,42,scene_02_multi_obstacles,20260527,pinv,20079,True,0.001268313000764465,19,0.005210281054841669,0.0,2.3935513358184024,"[-3.8138761,-1.5246765,1.6485599,-1.4873959,-2.71959,0.0089714584]",converged
38,42,scene_02_multi_obstacles,20260527,pinv,20080,True,0.001182675998279592,19,0.007378402656715267,0.0,2.373198201671301,"[-3.8121435,-1.5237029,1.6418718,-1.4321354,-2.7374443,-0.010370666]",converged
39,42,scene_02_multi_obstacles,20260527,pinv,20081,True,0.0013987839993205853,19,0.00917512946918904,0.0,2.363476282457852,"[-3.8109794,-1.5260743,1.6453113,-1.4188977,-2.7497093,0.015489837]",converged
40,42,scene_02_multi_obstacles,20260527,pinv,20082,True,0.0012194539995107334,19,0.0093321529713619,0.0,2.367470666948426,"[-3.8083497,-1.5269783,1.6540898,-1.4235824,-2.7862491,0.018140481]",converged
41,42,scene_02_multi_obstacles,20260527,pinv,20083,True,0.0013672890017915051,19,0.007393910611291821,0.0,2.3830540232355704,"[-3.8124381,-1.52811,1.653842,-1.4763281,-2.7338262,0.020681626]",converged
42,42,scene_02_multi_obstacles,20260527,pinv,20084,True,0.0014597849985875655,19,0.010223757624307496,0.0,2.361611166025614,"[-3.8078761,-1.527872,1.6545503,-1.412906,-2.7915547,0.0028137153]",converged
43,42,scene_02_multi_obstacles,20260527,pinv,20085,True,0.001302587003010558,20,0.0044320037899090664,0.0,2.3919219132378595,"[-3.8070126,-1.5169011,1.6464483,-1.423535,-2.8158237,0.0012678441]",converged
44,42,scene_02_multi_obstacles,20260527,pinv,20086,True,0.001261176003026776,20,0.00456534581615086,0.0,2.393377940354202,"[-3.8082606,-1.5185556,1.6477988,-1.4406597,-2.7963379,0.0089599614]",converged
45,42,scene_02_multi_obstacles,20260527,pinv,20087,True,0.0012108439987059683,19,0.007259210005608881,0.0,2.3810050586863336,"[-3.8094813,-1.5249763,1.6526286,-1.4470735,-2.7742725,-0.017324564]",converged
46,42,scene_02_multi_obstacles,20260527,pinv,20088,True,0.0011836189987661783,19,0.007971100533534338,0.0,2.3714159212529844,"[-3.8102071,-1.5243123,1.6458357,-1.4243084,-2.7622591,0.0057590348]",converged
47,42,scene_02_multi_obstacles,20260527,pinv,20089,True,0.0012584110008901916,19,0.008922299877918606,0.0,2.3685480616522008,"[-3.8121783,-1.5278731,1.6486709,-1.4429236,-2.7341995,-0.040276969]",converged
48,42,scene_02_multi_obstacles,20260527,pinv,20090,True,0.0012159780017100275,19,0.010995089682247843,0.0,2.3577111716722743,"[-3.8061848,-1.5284893,1.6584579,-1.400614,-2.8175569,0.0071979985]",converged
49,42,scene_02_multi_obstacles,20260527,pinv,20091,True,0.0012853039988840465,19,0.006915876423431392,0.0,2.3771251025305276,"[-3.8119289,-1.5233608,1.643317,-1.4391267,-2.7409761,0.0099688963]",converged
0,42,scene_02_multi_obstacles,20260527,dls,21042,True,0.0010052649995486718,19,0.007197660529649653,0.0,2.3736107739860577,"[-3.812522,-1.5232441,1.6411139,-1.430065,-2.7390354,-0.023521967]",converged
1,42,scene_02_multi_obstacles,20260527,dls,21043,True,0.0008966399982455187,19,0.010082576931902119,0.0,2.3660578031930863,"[-3.8112962,-1.5308361,1.6558337,-1.4464546,-2.7505209,0.041448022]",converged
