trial_id,global_seed,scene_id,scene_seed,planner,trial_seed,success,max_joint_step,mean_joint_step,max_joint_speed_norm,mean_joint_speed_norm,max_joint_acc_norm,mean_joint_acc_norm,max_joint_jerk_norm,mean_joint_jerk_norm,path_length_task,smoothness,min_obstacle_distance,min_ground_clearance,safety_margin,final_error,final_orientation_error
36,42,scene_05_mixed_maze_passage,20260601,rrt,50078,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
37,42,scene_05_mixed_maze_passage,20260601,rrt,50079,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
38,42,scene_05_mixed_maze_passage,20260601,rrt,50080,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
39,42,scene_05_mixed_maze_passage,20260601,rrt,50081,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
40,42,scene_05_mixed_maze_passage,20260601,rrt,50082,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
41,42,scene_05_mixed_maze_passage,20260601,rrt,50083,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
42,42,scene_05_mixed_maze_passage,20260601,rrt,50084,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
43,42,scene_05_mixed_maze_passage,20260601,rrt,50085,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
44,42,scene_05_mixed_maze_passage,20260601,rrt,50086,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
45,42,scene_05_mixed_maze_passage,20260601,rrt,50087,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
46,42,scene_05_mixed_maze_passage,20260601,rrt,50088,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
47,42,scene_05_mixed_maze_passage,20260601,rrt,50089,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
48,42,scene_05_mixed_maze_passage,20260601,rrt,50090,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
49,42,scene_05_mixed_maze_passage,20260601,rrt,50091,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
0,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51042,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
1,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51043,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
2,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51044,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
3,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51045,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
4,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51046,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
5,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51047,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
6,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51048,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
7,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51049,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
8,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51050,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
9,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51051,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
10,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51052,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
11,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51053,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
12,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51054,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
13,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51055,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
14,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51056,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
15,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51057,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
16,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51058,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
17,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51059,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
18,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51060,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
19,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51061,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
20,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51062,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
21,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51063,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
22,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51064,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
23,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51065,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
24,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51066,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
25,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51067,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
26,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51068,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
27,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51069,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
28,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51070,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
29,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51071,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
30,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51072,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
31,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51073,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
32,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51074,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
33,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51075,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
34,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51076,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
35,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51077,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
36,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51078,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
37,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51079,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
38,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51080,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
39,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51081,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
40,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51082,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
41,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51083,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
42,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51084,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
43,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51085,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
44,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51086,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
45,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51087,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
46,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51088,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
47,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51089,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
48,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51090,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
49,42,scene_05_mixed_maze_passage,20260601,rrt_connect,51091,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
0,42,scene_05_mixed_maze_passage,20260601,prm,52042,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
1,42,scene_05_mixed_maze_passage,20260601,prm,52043,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
2,42,scene_05_mixed_maze_passage,20260601,prm,52044,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
3,42,scene_05_mixed_maze_passage,20260601,prm,52045,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
4,42,scene_05_mixed_maze_passage,20260601,prm,52046,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
5,42,scene_05_mixed_maze_passage,20260601,prm,52047,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
6,42,scene_05_mixed_maze_passage,20260601,prm,52048,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
7,42,scene_05_mixed_maze_passage,20260601,prm,52049,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
8,42,scene_05_mixed_maze_passage,20260601,prm,52050,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
9,42,scene_05_mixed_maze_passage,20260601,prm,52051,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
10,42,scene_05_mixed_maze_passage,20260601,prm,52052,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
11,42,scene_05_mixed_maze_passage,20260601,prm,52053,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
12,42,scene_05_mixed_maze_passage,20260601,prm,52054,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
13,42,scene_05_mixed_maze_passage,20260601,prm,52055,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
14,42,scene_05_mixed_maze_passage,20260601,prm,52056,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
15,42,scene_05_mixed_maze_passage,20260601,prm,52057,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
16,42,scene_05_mixed_maze_passage,20260601,prm,52058,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
17,42,scene_05_mixed_maze_passage,20260601,prm,52059,True,0.041733090570115296,0.0417330905701148,0.041733090570115296,0.0417330905701148,1.1322097734007351e-15,4.609220407979204e-16,2.1181705310112556e-15,8.438919687918814e-16,0.9562350132670627,3.589954722622577e-14,0.0,0.002999999999999989,0.0,1.3017433210102566e-11,0.0
