trial_id,global_seed,scene_id,scene_seed,planner,trial_seed,success,planning_time,path_length_joint,path_length_task,smoothness,min_obstacle_distance,min_ground_clearance,collision_checks,num_waypoints,final_error,final_orientation_error,q_start,q_goal,target_position,target_quat_wxyz,message,failure_category,failure_category_cn
41,42,scene_05_mixed_maze_passage,20260601,apf,53083,False,2.416319868003484,72.0000000000017,41.74839218769373,138.27203762135304,0.0,0.002999999999999989,3202,1601,0.17708261022094324,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,max iterations reached,iteration_limit,迭代上限
42,42,scene_05_mixed_maze_passage,20260601,apf,53084,False,2.3622178549994715,72.0000000000017,41.74839218769373,138.27203762135304,0.0,0.002999999999999989,3202,1601,0.17708261022094324,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,max iterations reached,iteration_limit,迭代上限
43,42,scene_05_mixed_maze_passage,20260601,apf,53085,False,2.361774612996669,72.0000000000017,41.74839218769373,138.27203762135304,0.0,0.002999999999999989,3202,1601,0.17708261022094324,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,max iterations reached,iteration_limit,迭代上限
44,42,scene_05_mixed_maze_passage,20260601,apf,53086,False,2.37918633800291,72.0000000000017,41.74839218769373,138.27203762135304,0.0,0.002999999999999989,3202,1601,0.17708261022094324,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,max iterations reached,iteration_limit,迭代上限
45,42,scene_05_mixed_maze_passage,20260601,apf,53087,False,2.3751243770020665,72.0000000000017,41.74839218769373,138.27203762135304,0.0,0.002999999999999989,3202,1601,0.17708261022094324,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,max iterations reached,iteration_limit,迭代上限
46,42,scene_05_mixed_maze_passage,20260601,apf,53088,False,2.9292176060043857,72.0000000000017,41.74839218769373,138.27203762135304,0.0,0.002999999999999989,3202,1601,0.17708261022094324,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,max iterations reached,iteration_limit,迭代上限
47,42,scene_05_mixed_maze_passage,20260601,apf,53089,False,2.3817223490041215,72.0000000000017,41.74839218769373,138.27203762135304,0.0,0.002999999999999989,3202,1601,0.17708261022094324,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,max iterations reached,iteration_limit,迭代上限
48,42,scene_05_mixed_maze_passage,20260601,apf,53090,False,2.3800862089992734,72.0000000000017,41.74839218769373,138.27203762135304,0.0,0.002999999999999989,3202,1601,0.17708261022094324,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,max iterations reached,iteration_limit,迭代上限
49,42,scene_05_mixed_maze_passage,20260601,apf,53091,False,2.412442707005539,72.0000000000017,41.74839218769373,138.27203762135304,0.0,0.002999999999999989,3202,1601,0.17708261022094324,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4303095,-1.5191521,1.8843766,-1.0942235,1.031472,0.55850237]","[0.55,0.03,0.43]",,max iterations reached,iteration_limit,迭代上限
0,42,scene_pass_through_maze,20260602,rrt,60042,True,0.02593473399610957,4.187183147314265,1.0194895775518946,0.010324462988798596,0.00127259977480184,0.002999999999999989,201,80,2.395609843795322e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
1,42,scene_pass_through_maze,20260602,rrt,60043,False,1.2503721280008904,0.0,nan,0.0,nan,nan,5245,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
2,42,scene_pass_through_maze,20260602,rrt,60044,False,1.4033454410018749,0.0,nan,0.0,nan,nan,6507,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
3,42,scene_pass_through_maze,20260602,rrt,60045,False,1.4645364650059491,0.0,nan,0.0,nan,nan,7370,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
4,42,scene_pass_through_maze,20260602,rrt,60046,True,0.038422366000304464,4.223383134908883,1.054051793955407,0.024743140249285693,0.0012725997748018816,0.002999999999999989,297,80,2.396280930330465e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
5,42,scene_pass_through_maze,20260602,rrt,60047,True,0.024186335002013948,4.186508337156649,1.0077183877414362,0.011199577581146057,0.0012725997748017845,0.002999999999999989,189,80,2.3943314375921275e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
6,42,scene_pass_through_maze,20260602,rrt,60048,False,1.3151175469974987,0.0,nan,0.0,nan,nan,5359,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
7,42,scene_pass_through_maze,20260602,rrt,60049,False,1.3077552699978696,0.0,nan,0.0,nan,nan,5845,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
8,42,scene_pass_through_maze,20260602,rrt,60050,True,1.4940963490007562,4.23400268369951,0.9903884932890594,0.02535709491028716,0.00127259977480184,0.002999999999999989,7103,80,2.395609843795322e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
9,42,scene_pass_through_maze,20260602,rrt,60051,True,0.026554368996585254,4.2751254922969855,0.9982849361907884,0.03283080915627751,0.0012725997748018955,0.002999999999999989,207,80,2.396459282144931e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
10,42,scene_pass_through_maze,20260602,rrt,60052,True,0.652567815996008,4.212340334573423,0.9817042373729898,0.02224795345955796,0.0012725997748019927,0.002999999999999989,3714,80,2.3969020099910375e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
11,42,scene_pass_through_maze,20260602,rrt,60053,False,1.2408163540021633,0.0,nan,0.0,nan,nan,5056,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
12,42,scene_pass_through_maze,20260602,rrt,60054,True,0.4757024240025203,4.353967314444979,1.0491158057062846,0.04971036135233294,0.0012725997748019927,0.002999999999999989,2937,80,2.396784536251222e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
13,42,scene_pass_through_maze,20260602,rrt,60055,False,1.3609454429970356,0.0,nan,0.0,nan,nan,5885,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
14,42,scene_pass_through_maze,20260602,rrt,60056,False,1.2054879569986952,0.0,nan,0.0,nan,nan,5186,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
15,42,scene_pass_through_maze,20260602,rrt,60057,False,1.3671244920042227,0.0,nan,0.0,nan,nan,6244,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
16,42,scene_pass_through_maze,20260602,rrt,60058,False,1.4370632849968388,0.0,nan,0.0,nan,nan,6652,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
17,42,scene_pass_through_maze,20260602,rrt,60059,False,1.26878113100247,0.0,nan,0.0,nan,nan,5134,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
18,42,scene_pass_through_maze,20260602,rrt,60060,False,1.3419412720031687,0.0,nan,0.0,nan,nan,5861,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
19,42,scene_pass_through_maze,20260602,rrt,60061,True,0.02988974699837854,4.18106594394904,0.9913687365768662,0.007632282485331441,0.0012725997748019371,0.002999999999999989,205,80,2.395750498008151e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
20,42,scene_pass_through_maze,20260602,rrt,60062,True,0.09370503600075608,4.208423465746493,1.0288128670795822,0.021219121546001626,0.0012725997748018955,0.002999999999999989,693,80,2.396459282144931e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
21,42,scene_pass_through_maze,20260602,rrt,60063,False,1.2628241870042984,0.0,nan,0.0,nan,nan,5118,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
22,42,scene_pass_through_maze,20260602,rrt,60064,False,1.5307075029995758,0.0,nan,0.0,nan,nan,7323,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
23,42,scene_pass_through_maze,20260602,rrt,60065,False,1.30071445700014,0.0,nan,0.0,nan,nan,5190,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
24,42,scene_pass_through_maze,20260602,rrt,60066,False,1.3519885719942977,0.0,nan,0.0,nan,nan,5827,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
25,42,scene_pass_through_maze,20260602,rrt,60067,True,0.22084267199534224,4.226109060604833,0.9761786689922928,0.024248215958279678,0.0012725997748018955,0.002999999999999989,1464,80,2.396593281078639e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
26,42,scene_pass_through_maze,20260602,rrt,60068,False,1.3448354349966394,0.0,nan,0.0,nan,nan,5884,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
27,42,scene_pass_through_maze,20260602,rrt,60069,True,0.04861544799496187,4.215168931772259,1.023217621373108,0.02252825271900936,0.0012725997748019094,0.002999999999999989,373,80,2.396137906763273e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
28,42,scene_pass_through_maze,20260602,rrt,60070,False,1.3061770950007485,0.0,nan,0.0,nan,nan,5670,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
29,42,scene_pass_through_maze,20260602,rrt,60071,False,1.4187933659995906,0.0,nan,0.0,nan,nan,6077,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
30,42,scene_pass_through_maze,20260602,rrt,60072,True,0.12884338200092316,4.232428175627626,1.0339993851593865,0.025167460920964328,0.0012725997748019094,0.002999999999999989,866,80,2.396018340585323e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
31,42,scene_pass_through_maze,20260602,rrt,60073,False,1.2604176859967993,0.0,nan,0.0,nan,nan,5069,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
32,42,scene_pass_through_maze,20260602,rrt,60074,True,0.03410518699820386,4.190070393771802,1.0055165727365964,0.013403525324439702,0.0012725997748019094,0.002999999999999989,263,80,2.396137906763273e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
33,42,scene_pass_through_maze,20260602,rrt,60075,False,1.2508333020014106,0.0,nan,0.0,nan,nan,5124,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
34,42,scene_pass_through_maze,20260602,rrt,60076,False,1.29054036999878,0.0,nan,0.0,nan,nan,5850,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
35,42,scene_pass_through_maze,20260602,rrt,60077,False,1.4242581310027163,0.0,nan,0.0,nan,nan,6713,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
36,42,scene_pass_through_maze,20260602,rrt,60078,False,1.3430553860016516,0.0,nan,0.0,nan,nan,5889,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
37,42,scene_pass_through_maze,20260602,rrt,60079,False,1.4761312499977066,0.0,nan,0.0,nan,nan,7345,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
38,42,scene_pass_through_maze,20260602,rrt,60080,False,1.362074354001379,0.0,nan,0.0,nan,nan,5930,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
39,42,scene_pass_through_maze,20260602,rrt,60081,True,0.10438087400689255,4.238517306078772,0.9669736060691131,0.028480286330941604,0.0012725997748018955,0.002999999999999989,740,80,2.396593281078639e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
40,42,scene_pass_through_maze,20260602,rrt,60082,True,0.04686741399927996,4.202551018626666,0.9966887158741755,0.018763965197261416,0.0012725997748019094,0.002999999999999989,354,80,2.396137906763273e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
41,42,scene_pass_through_maze,20260602,rrt,60083,True,0.03494534399942495,4.185968719484267,1.0068287238833706,0.010092000133015777,0.0012725997748018955,0.002999999999999989,276,80,2.396459282144931e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
42,42,scene_pass_through_maze,20260602,rrt,60084,False,1.275244238000596,0.0,nan,0.0,nan,nan,5433,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
43,42,scene_pass_through_maze,20260602,rrt,60085,False,1.4943218319967855,0.0,nan,0.0,nan,nan,7485,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
44,42,scene_pass_through_maze,20260602,rrt,60086,True,0.03278765099821612,4.2067669824357505,0.9990096079287684,0.019038721273711534,0.0012725997748018955,0.002999999999999989,255,80,2.396459282144931e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
45,42,scene_pass_through_maze,20260602,rrt,60087,False,1.2688309459990705,0.0,nan,0.0,nan,nan,5114,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
46,42,scene_pass_through_maze,20260602,rrt,60088,False,1.3375495520012919,0.0,nan,0.0,nan,nan,5836,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
47,42,scene_pass_through_maze,20260602,rrt,60089,True,0.06963248800457222,4.2122273496864775,0.9799249218385665,0.02182387149157816,0.0012725997748019233,0.002999999999999989,524,80,2.3954335497908836e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
48,42,scene_pass_through_maze,20260602,rrt,60090,True,1.1520069699981832,4.284594601484466,1.0315439328977665,0.0352362088544144,0.00127259977480184,0.002999999999999989,5129,80,2.395609843795322e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
49,42,scene_pass_through_maze,20260602,rrt,60091,False,1.1948971839956357,0.0,nan,0.0,nan,nan,5021,0,nan,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",max iterations reached,iteration_limit,迭代上限
0,42,scene_pass_through_maze,20260602,rrt_connect,61042,True,0.04477569200389553,4.214614666671725,1.0460350619092462,0.020997982364783244,0.0012725997748018955,0.002999999999999989,350,80,2.396459282144931e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
1,42,scene_pass_through_maze,20260602,rrt_connect,61043,True,0.018825958999514114,5.431033421371958,1.2487968979472723,0.16350419335711036,0.001272599774801951,0.002999999999999989,149,80,2.395366446963269e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
2,42,scene_pass_through_maze,20260602,rrt_connect,61044,True,0.016762446000939235,4.261717076650405,1.022750220740286,0.03140950722850857,0.0012725997748018816,0.002999999999999989,133,80,2.396280930330465e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
3,42,scene_pass_through_maze,20260602,rrt_connect,61045,True,0.01817835900146747,4.392487124939504,0.9716391275628834,0.05246544759480175,0.0012725997748020343,0.002999999999999989,143,80,2.3967870641597376e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
4,42,scene_pass_through_maze,20260602,rrt_connect,61046,True,0.016964695001661312,4.227728229172462,1.0331153593335982,0.025206155135234998,0.0012725997748018955,0.002999999999999989,135,80,2.396459282144931e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
5,42,scene_pass_through_maze,20260602,rrt_connect,61047,True,0.023201048003102187,4.271638995745213,1.0234269553974453,0.03378728066467308,0.0012725997748018955,0.002999999999999989,182,80,2.3954016950764145e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
6,42,scene_pass_through_maze,20260602,rrt_connect,61048,True,0.023188765997474547,4.208536523506539,1.0063697386516823,0.019557086188783972,0.0012725997748018955,0.002999999999999989,184,80,2.396459282144931e-13,0.0,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4106444,-1.3536613,1.6919226,-1.059583,-5.2369956,0.54336803]","[0.62,0.02,0.43]","[0.44614,0.282258,0.366804,0.765993]",success,success,成功
